epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
84,0.6152386475840724,0.6152386475840724,1.1214587482122274,1.1214587482122274
85,0.6020423079082057,0.6020423079082057,1.0896911859512328,1.0896911859512328
86,0.6772345231271869,0.6772345231271869,1.1281513273715973,1.1281513273715973
87,0.5879252752797972,0.5879252752797972,1.1405163081792684,1.1405163081792684
88,0.5781319078690801,0.5781319078690801,1.057433789051496,1.057433789051496
89,0.5433468204896277,0.5433468204896277,1.1520891446333665,1.1520891446333665
90,0.5457764593833602,0.5457764593833602,1.1482427184398358,1.1482427184398358
91,0.5236953739107743,0.5236953739107743,1.1891548518951123,1.1891548518951123
92,0.5837665012777488,0.5837665012777488,1.1605154202534602,1.1605154202534602
93,0.500995394447013,0.500995394447013,1.0922891382987683,1.0922891382987683
94,0.4826810316532829,0.4826810316532829,1.1739080589551192,1.1739080589551192
95,0.44588277396278003,0.44588277396278003,1.1910227009883294,1.1910227009883294
96,0.4485572142867617,0.4485572142867617,1.1755125472178827,1.1755125472178827
97,0.49136717766135035,0.49136717766135035,1.1011426004079672,1.1011426004079672
98,0.44932421169216613,0.44932421169216613,1.1844255114977176,1.1844255114977176
99,0.44256525707171446,0.44256525707171446,1.2049690012748424,1.2049690012748424
